config_num,alpha,beta,gamma,delta,threshold_low,threshold_med,threshold_high,error,avg_spend_low,avg_spend_med,avg_spend_high,corner_share,food_insecurity_share,grocery_share,avg_dist_car,avg_dist_nocar,total_trips
1090,2.0,0.9,0.6,0.4,6.0,6.0,14.0,0.15590775106216495,2919.1841941057155,4214.746631122267,11573.910830604364,0.3584396753210539,0.385,0.5678636794581249,2.610485525429313,0.5774750559986139,1474.0
1091,2.0,0.9,0.6,0.4,6.0,7.0,14.0,0.16000442946740998,2897.920987069996,4158.887118547953,11565.985488438837,0.35898797631658086,0.385,0.5717063210057216,2.604108312935505,0.5786496065826998,1446.0
1092,2.0,0.9,0.6,0.4,6.0,8.0,14.0,0.15627179189499402,2933.910758466771,4096.645145704963,11656.46394436439,0.35404930654099676,0.375,0.5776029811779197,2.611650408371772,0.578146465680503,1442.0
1093,2.0,0.9,0.6,0.4,7.0,6.0,14.0,0.16636361927136856,2816.615430042679,4183.445574756471,11512.21489556128,0.3553086511351833,0.385,0.583560864618885,2.6363171496388342,0.5793284044877365,1422.5
1094,2.0,0.9,0.6,0.4,7.0,7.0,14.0,0.16974433416607546,2779.629480597289,4134.485728813612,11650.245800589837,0.3518572469045885,0.38,0.5778697161507023,2.6273578338285173,0.5772124748833019,1414.0
1095,2.0,0.9,0.6,0.4,7.0,8.0,14.0,0.17072422942808219,2806.091253951282,4052.476242433031,11761.937498174406,0.34822171785067296,0.375,0.5880095906210592,2.624658342773195,0.5742177707731173,1404.0
1096,2.0,0.9,1.0,0.4,3.0,6.0,14.0,0.11481472302594592,4166.661585120478,4186.265826240887,11618.950380750597,0.3864930735946751,0.38,0.5343849475743179,2.532806735151962,0.5904332818566199,1945.5
1097,2.0,0.9,1.0,0.4,3.0,7.0,14.0,0.13120336402121038,4247.655169008436,4102.622033008213,11703.925037614412,0.38201964625996404,0.385,0.5372585147212754,2.5314275456880235,0.5853322746327801,1930.5
1098,2.0,0.9,1.0,0.4,3.0,8.0,14.0,0.12374940548157949,4169.947421843363,4111.553867175375,11555.64148508379,0.3849351264154409,0.385,0.5329861469678012,2.5372446243495927,0.5871390811501096,1918.5
1099,2.0,0.9,1.0,0.4,4.0,6.0,14.0,0.11494780792200548,3494.846213380371,4150.764796992875,11623.296121692862,0.3614185096452666,0.38,0.5539731633310354,2.5676478251633874,0.5790258724509847,1683.0
1100,2.0,0.9,1.0,0.4,4.0,7.0,14.0,0.12016659023694254,3511.515383395715,4006.1494628748915,11461.471302839014,0.3701265110275711,0.385,0.5570178675302351,2.5784582460877354,0.5809286426544147,1663.0
1101,2.0,0.9,1.0,0.4,4.0,8.0,14.0,0.11379728477331463,3579.006503022213,4058.0318982387457,11589.790992329577,0.3621525316334311,0.38,0.5567065913550908,2.5803128944611062,0.5818934923611894,1663.0
1102,2.0,0.9,1.0,0.4,5.0,6.0,14.0,0.15131277823504774,3069.554922519968,4164.438658406329,11446.450767673043,0.3472812644431239,0.38,0.577668454439721,2.6197593727347663,0.5750768977852543,1537.5
1103,2.0,0.9,1.0,0.4,5.0,7.0,14.0,0.15541210078962436,3113.996827676142,4081.990391751243,11687.961948030552,0.3491346815123051,0.385,0.5753140479320281,2.612786175009067,0.5810823953784701,1516.5
1104,2.0,0.9,1.0,0.4,5.0,8.0,14.0,0.15652534575759613,3107.5735470997674,4068.707041886273,11331.727515632652,0.34918631904403197,0.385,0.5772457279783554,2.625723163253103,0.5814385411656586,1513.5
1105,2.0,0.9,1.0,0.4,6.0,6.0,14.0,0.16653539104073622,2927.263967241707,4153.61918176279,11491.358161453696,0.34516499884245594,0.385,0.5911521793905089,2.6322042395907523,0.5752977590767552,1467.5
1106,2.0,0.9,1.0,0.4,6.0,7.0,14.0,0.17889702688439704,2872.9883180130346,4084.52469050777,11697.892832493471,0.33675824175824176,0.385,0.5840265169612995,2.633098477202852,0.5796134844956404,1447.5
1107,2.0,0.9,1.0,0.4,6.0,8.0,14.0,0.1707101267373194,2887.90287884014,4079.454062915095,11492.1969569439,0.3429146259008229,0.38,0.5903420241098962,2.6493403254449817,0.5816717819911377,1436.5
1108,2.0,0.9,1.0,0.4,7.0,6.0,14.0,0.17151156460833117,2759.84688136987,4222.941926005239,11327.224046719848,0.3431776819289719,0.38,0.5934121586856365,2.6349102123160693,0.5739192563995121,1429.5
1109,2.0,0.9,1.0,0.4,7.0,7.0,14.0,0.18015727029527662,2814.694790483267,4109.2257048703195,11608.617998483682,0.3326614508679726,0.38,0.5943166208791208,2.662332459391469,0.5765145982827746,1418.5
1110,2.0,0.9,1.0,0.4,7.0,8.0,14.0,0.1856331804318032,2811.570050959426,4055.1484725439104,11462.703387588375,0.3350409836065574,0.385,0.5958835279019705,2.650568344113011,0.5758338779682338,1391.0
1111,2.0,0.9,1.4,0.4,3.0,6.0,14.0,0.1567521066054808,4222.139476693816,4225.073862214131,11690.713490150938,0.3251987681556388,0.385,0.5963549653438017,2.6330309750656697,0.5861207029922844,1945.0
1112,2.0,0.9,1.4,0.4,3.0,7.0,14.0,0.1567089197945915,4213.665625003128,4114.596052341707,11648.115328858781,0.32787925775264837,0.38,0.5946981984466049,2.6364542688421437,0.5907043885336949,1923.5
1113,2.0,0.9,1.4,0.4,3.0,8.0,14.0,0.1596216923391247,4180.122654685246,4048.358217875794,11677.468219556438,0.33150364559992057,0.385,0.5879739481162836,2.6264367496678918,0.5880738904198176,1930.5
1114,2.0,0.9,1.4,0.4,4.0,6.0,14.0,0.14023458380478407,3586.4602276269216,4160.004265809202,11620.01407570485,0.3140899683914708,0.385,0.6127737827323566,2.680575994111744,0.5835579697980451,1682.5
1115,2.0,0.9,1.4,0.4,4.0,7.0,14.0,0.14797688562459393,3498.5164965513836,4114.928989417631,11427.813092870114,0.3150989963752937,0.385,0.6112183748929891,2.6790473996463398,0.5831781824963698,1657.5
1116,2.0,0.9,1.4,0.4,4.0,8.0,14.0,0.1523277639516683,3523.89799318171,4017.371189385126,11563.832322209415,0.31368399738429315,0.385,0.608424036619896,2.683411522506862,0.5815208170139299,1647.0
1117,2.0,0.9,1.4,0.4,5.0,6.0,14.0,0.17705007378804594,3118.5609672503324,4139.419935064109,11732.355199237276,0.30710301507537685,0.385,0.6169137353433836,2.7045316425592363,0.5772202799440087,1546.0
1118,2.0,0.9,1.4,0.4,5.0,7.0,14.0,0.18060222250795907,3123.924038284247,4108.127431572962,11549.355293847158,0.3033408840936469,0.385,0.6236716335829886,2.7096952537659043,0.5769560492597181,1514.5
1119,2.0,0.9,1.4,0.4,5.0,8.0,14.0,0.18471142990658795,3132.9218451424767,4036.9092485784604,11779.879287753007,0.3018202912042767,0.385,0.6189611610086713,2.714096155353017,0.5817687410830417,1507.0
1120,2.0,0.9,1.4,0.4,6.0,6.0,14.0,0.1904085130629044,2935.5633186166287,4182.94103414098,11537.598317915865,0.29511825371622136,0.38,0.6273996658047151,2.708936265554163,0.5780554230315462,1455.5
1121,2.0,0.9,1.4,0.4,6.0,7.0,14.0,0.20102885083465935,2949.085676127887,4119.830815736104,11745.179310378582,0.28778108655532325,0.385,0.6237661482383392,2.7321118573521517,0.57770066706661,1446.5
1122,2.0,0.9,1.4,0.4,6.0,8.0,14.0,0.20395448326446633,2880.4914990813463,4082.2745136091953,11790.880267712888,0.2940138956375775,0.385,0.6284492136436074,2.723747984331755,0.5802555307400141,1436.0
1123,2.0,0.9,1.4,0.4,7.0,6.0,14.0,0.205702168174423,2799.7765916927883,4139.718461808842,11591.065544573903,0.29505866293520167,0.385,0.6337930798285614,2.733475594272415,0.574984475338461,1430.5
1124,2.0,0.9,1.4,0.4,7.0,7.0,14.0,0.20869825147840573,2852.1271397253427,4021.628832456273,11566.606227425353,0.294709903816433,0.385,0.6363868231947651,2.719798454781384,0.5775312851218941,1408.0
1125,2.0,0.9,1.4,0.4,7.0,8.0,14.0,0.2090084087140839,2848.271660427743,4104.4917758786505,11504.89037833462,0.2871765106488361,0.385,0.6343326935776787,2.7452488801238575,0.5765519949449085,1393.0
1126,2.0,0.9,1.8,0.4,3.0,6.0,14.0,0.17595384700534436,4167.396407850085,4153.162548897722,11711.381831731731,0.2932021304129268,0.385,0.6277327349730552,2.7378473705815995,0.5846264851688552,1953.0
1127,2.0,0.9,1.8,0.4,3.0,7.0,14.0,0.185133083380232,4230.651506058915,4086.684869235094,11718.274534098113,0.2845602879401423,0.38,0.6307912328592422,2.7528752677242805,0.584741768044692,1924.0
1128,2.0,0.9,1.8,0.4,3.0,8.0,14.0,0.18618250092709054,4181.805079856889,4023.4093856896297,11606.7077267675,0.28931493619771875,0.385,0.6345894823303719,2.7500494787297782,0.5880178109014631,1912.5
1129,2.0,0.9,1.8,0.4,4.0,6.0,14.0,0.15711246653507,3571.871541173002,4177.525001117659,11712.547269915827,0.28581294527773116,0.385,0.6359857398830583,2.7534486965609086,0.582229609604106,1688.5
1130,2.0,0.9,1.8,0.4,4.0,7.0,14.0,0.16440746282499968,3509.795843894383,4140.234551843697,11598.024630905435,0.28394278532527384,0.385,0.6334490394398229,2.750778990343975,0.5822974065493437,1661.0
1131,2.0,0.9,1.8,0.4,4.0,8.0,14.0,0.17286430599009853,3483.5016961799893,4045.1313078355834,11569.539060515526,0.2812639148348133,0.385,0.6410047561773642,2.7570843323273824,0.5842879475611947,1654.5
1132,2.0,0.9,1.8,0.4,5.0,6.0,14.0,0.19516410507618207,3131.2792510775266,4090.650336420614,11690.973404491317,0.27961472489213623,0.385,0.644382754036604,2.766832194147195,0.5764890787041611,1534.5
1133,2.0,0.9,1.8,0.4,5.0,7.0,14.0,0.1941866586218088,3099.615424585206,4074.1765407166713,11548.490204548198,0.27996163273446806,0.38,0.6371345443602918,2.75952290532837,0.5797916838394248,1512.5
1134,2.0,0.9,1.8,0.4,5.0,8.0,14.0,0.19290389072123845,3159.4792716334637,4104.817020417497,11643.452012033238,0.27894330018339586,0.385,0.6470800674555446,2.7713183751901402,0.5831396380951828,1500.5
1135,2.0,0.9,1.8,0.4,6.0,6.0,14.0,0.19912560603423418,2879.8857569266497,4185.320840054743,11661.308036960225,0.2865678206715508,0.38,0.6451306982675963,2.778799375204637,0.5764518161328638,1466.5
1136,2.0,0.9,1.8,0.4,6.0,7.0,14.0,0.21414054395020474,2879.798888635287,4066.0888057473603,11740.892770773291,0.27843483666224994,0.385,0.6477331227922292,2.7662370748402787,0.5791107607224383,1442.5
1137,2.0,0.9,1.8,0.4,6.0,8.0,14.0,0.21611122813810843,2908.0305093378465,4034.2251443294754,11675.31043129885,0.2747899240735917,0.385,0.643301689290228,2.7631615775253344,0.5736962142825601,1440.5
1138,2.0,0.9,1.8,0.4,7.0,6.0,14.0,0.2125818022598173,2843.3463813551234,4174.681338078577,11543.750885694479,0.275421390150536,0.385,0.6537397683492732,2.7673787906036442,0.572032830561338,1426.0
1139,2.0,0.9,1.8,0.4,7.0,7.0,14.0,0.2170462281446828,2779.886109759226,4165.898862537893,11930.586907047447,0.2695370344926554,0.38,0.6589465038669513,2.780485494444302,0.5786504856579907,1402.5
1140,2.0,0.9,1.8,0.4,7.0,8.0,14.0,0.21969620000937282,2779.930963249886,4053.293161525501,11728.298758780398,0.2752029439092376,0.38,0.6495407273379301,2.772164103610521,0.5787511354290849,1402.0
1141,2.0,0.9,2.2,0.4,3.0,6.0,14.0,0.2021998401920559,4288.550656921287,4214.736234520481,11973.382296746717,0.24457295859335368,0.375,0.6751936921403398,2.8772586593450695,0.5860687625802515,1938.0
1142,2.0,0.9,2.2,0.4,3.0,7.0,14.0,0.20300812458957157,4289.37383189437,4145.794363721512,11914.538464014277,0.24314235478094592,0.37,0.6714233047311149,2.8803481418977026,0.5867506550478963,1924.5
1143,2.0,0.9,2.2,0.4,3.0,8.0,14.0,0.1974446566651159,4164.352836474318,4133.473969591465,12077.383471087936,0.24579541270388683,0.375,0.6686983558810768,2.8660759455578972,0.5896404716976147,1920.0
1144,2.0,0.9,2.2,0.4,4.0,6.0,14.0,0.17467233993384912,3544.2146437510046,4220.241825345984,12170.00953204773,0.2428784631244515,0.375,0.6722431049687929,2.857352415024994,0.5834013204448325,1679.5
1145,2.0,0.9,2.2,0.4,4.0,7.0,14.0,0.17743363345834773,3550.1330087300603,4148.0525762124325,12238.048774365518,0.24405855991877495,0.375,0.6663028827007322,2.8607280051127058,0.5825866897378446,1656.5
1146,2.0,0.9,2.2,0.4,4.0,8.0,14.0,0.18322598285588332,3480.7268170126513,4082.759626951857,12409.650883589296,0.24169709730126876,0.37,0.668928403022228,2.8669690679745736,0.5821602602019876,1654.5
1147,2.0,0.9,2.2,0.4,5.0,6.0,14.0,0.2009829777776861,3174.355428771987,4155.000528200413,12153.371052227467,0.24644634517714625,0.375,0.670221598863648,2.8470061432067393,0.5789188789051782,1533.0
1148,2.0,0.9,2.2,0.4,5.0,7.0,14.0,0.20721194450477728,3121.517222774428,4070.4355675095503,12206.472555715864,0.24320672754655223,0.37,0.6670634886089614,2.8575179035496605,0.5763515889561086,1516.5
1149,2.0,0.9,2.2,0.4,5.0,8.0,14.0,0.21056560851124237,3113.591686960793,4059.8264745430797,12180.162813958012,0.23942425698727854,0.37,0.6683592886354038,2.8580288724757112,0.5784113905633854,1506.0
1150,2.0,0.9,2.2,0.4,6.0,6.0,14.0,0.20495639626066955,2962.3997137920323,4255.985985081393,12346.168963898388,0.24834345511902942,0.37,0.678171685867949,2.8459362151837153,0.5793601560816231,1470.5
1151,2.0,0.9,2.2,0.4,6.0,7.0,14.0,0.2192181066377556,2944.7499773692134,4086.4879274065315,12068.005198579262,0.24798452943290322,0.375,0.6688329924439123,2.855395969650397,0.5762553759467813,1441.5
1152,2.0,0.9,2.2,0.4,6.0,8.0,14.0,0.22154441986541162,2862.3319021410603,4088.3464104073914,12163.012744921736,0.24688351331752348,0.37,0.6578099582541207,2.8656114169764804,0.5761954500778693,1429.5
1153,2.0,0.9,2.2,0.4,7.0,6.0,14.0,0.21561698566746215,2821.824593657199,4179.832659145994,12014.422431640027,0.24684304746885133,0.365,0.6714596232477714,2.8357318269389205,0.5745928111333616,1426.0
1154,2.0,0.9,2.2,0.4,7.0,7.0,14.0,0.22384459166133552,2867.9077044430624,4146.514277894393,12198.710832364679,0.24352199540292666,0.375,0.6756795096455095,2.8518026307504707,0.5804741105258798,1407.0
1155,2.0,0.9,2.2,0.4,7.0,8.0,14.0,0.23006401480573213,2805.3365350439562,4103.0357651753,12102.984190725938,0.24407122486199342,0.375,0.6682747034847427,2.855402786827118,0.5727117307934897,1401.0
1156,2.0,0.9,2.6,0.4,3.0,6.0,14.0,0.20877142455683761,4230.558984983287,4121.085864824641,12160.569391836683,0.22265392785784105,0.365,0.6766996798287932,2.913433423253567,0.5860803135491748,1950.0
1157,2.0,0.9,2.6,0.4,3.0,7.0,14.0,0.2029399081287428,4202.655673100902,4127.859561270934,12300.051493840936,0.222316880438985,0.36,0.6845738006253772,2.928926906725268,0.5843264341765635,1920.0
1158,2.0,0.9,2.6,0.4,3.0,8.0,14.0,0.2046160244033201,4160.700546123505,4111.596912018367,12038.185476708668,0.22257312827261014,0.365,0.6861899278997725,2.9292768249816867,0.5890218974541293,1910.0
1159,2.0,0.9,2.6,0.4,4.0,6.0,14.0,0.18020427149230234,3531.357549554564,4202.9147610728705,12136.148693112344,0.22387189900635923,0.365,0.675597612785473,2.9049661475752746,0.5814676304612566,1686.5
1160,2.0,0.9,2.6,0.4,4.0,7.0,14.0,0.18412141581697045,3537.1198647945375,4127.866920834702,12092.808497128139,0.2233848262698871,0.365,0.6852153943095767,2.9055088635637825,0.5848116659419987,1653.5
1161,2.0,0.9,2.6,0.4,4.0,8.0,14.0,0.1812156489330184,3564.702468046492,4044.5189020415996,11964.506399343452,0.2262705509277173,0.36,0.6858451963826014,2.912074786130204,0.5787510378397543,1647.0
1162,2.0,0.9,2.6,0.4,5.0,6.0,14.0,0.19595018893176885,3163.3218753660776,4274.310841705328,12229.488006882508,0.22633494341487478,0.36,0.6799908430976322,2.8908112139080115,0.5782664300644506,1530.0
1163,2.0,0.9,2.6,0.4,5.0,7.0,14.0,0.205699191855506,3120.813972937288,4128.749007379842,12077.323971951746,0.2278583384070163,0.36,0.6825192527174209,2.881203800034437,0.5786214057486756,1514.0
1164,2.0,0.9,2.6,0.4,5.0,8.0,14.0,0.21261919324716338,3146.409783711672,4053.4607135844326,12149.754787612668,0.22646459981948322,0.365,0.6786245915632894,2.886164911155964,0.5796005656261021,1513.0
1165,2.0,0.9,2.6,0.4,6.0,6.0,14.0,0.21631324822787829,2982.9391822322286,4208.641120995039,12263.564444791651,0.22482937642186315,0.365,0.6811033519165118,2.886282503476881,0.576701736224968,1470.5
1166,2.0,0.9,2.6,0.4,6.0,7.0,14.0,0.2184756360438242,2929.799417066877,4112.396414538009,12105.36151512394,0.2295057549085985,0.36,0.6747901150981719,2.8909440874009853,0.5766950604072107,1438.5
1167,2.0,0.9,2.6,0.4,6.0,8.0,14.0,0.2261118843752353,2943.9256791679027,4093.326232423593,12053.771743171179,0.22315435751759738,0.365,0.6767336305396523,2.8852746402360276,0.5756178069214104,1434.5
1168,2.0,0.9,2.6,0.4,7.0,6.0,14.0,0.22925946839735406,2813.145030463159,4184.115549500915,12158.744003341726,0.2245220436252219,0.365,0.6800753836052817,2.8884192247553333,0.5755805571253914,1434.5
1169,2.0,0.9,2.6,0.4,7.0,7.0,14.0,0.2305981023054761,2830.878584662946,4120.0461081041185,12179.182088792033,0.2260236090473832,0.365,0.6746677398051841,2.896920006978256,0.5795016554507425,1393.0
1170,2.0,0.9,2.6,0.4,7.0,8.0,14.0,0.2268268103535926,2850.392666027232,4099.273581937863,12123.920156627679,0.22565220725441576,0.36,0.680792413281869,2.879500092562279,0.5812780481615745,1399.5
1171,2.0,1.1,0.6,0.4,3.0,6.0,14.0,0.11568302159088518,4299.73780244039,4158.084259430208,11409.087380614135,0.43099116184768205,0.385,0.49996594665674754,2.463914263473512,0.5853438951233594,1954.0
1172,2.0,1.1,0.6,0.4,3.0,7.0,14.0,0.11541674149051756,4337.9764185528475,4106.623502112451,11490.245071531435,0.4215852269562948,0.385,0.5035391794039633,2.472241580585763,0.5879551795077714,1914.0
1173,2.0,1.1,0.6,0.4,3.0,8.0,14.0,0.1157043782018139,4265.44066865072,4072.7092516874736,11535.705383986307,0.42723789823929614,0.385,0.49333167183247306,2.4639541669866976,0.5869999533963068,1922.5
1174,2.0,1.1,0.6,0.4,4.0,6.0,14.0,0.09654408040659959,3508.830352300456,4147.057156343448,11607.227120774704,0.3910856873622831,0.38,0.5312556238088153,2.5364326840225924,0.5823437524808094,1680.5
1175,2.0,1.1,0.6,0.4,4.0,7.0,14.0,0.09790430636062139,3484.6541345425244,4085.053564247284,11566.941980591142,0.39711360607058954,0.38,0.5391631837003636,2.5427024525710227,0.5818750491162565,1669.5
1176,2.0,1.1,0.6,0.4,4.0,8.0,14.0,0.10340972105008973,3546.385393719557,4090.0899612671565,11703.606235708592,0.3867812874205421,0.385,0.538551311120524,2.536191116803648,0.5840832336243175,1652.5
1177,2.0,1.1,0.6,0.4,5.0,6.0,14.0,0.13149353170573053,3177.4164619261883,4146.2664188703275,11587.493652359386,0.36999061094481156,0.38,0.5622424530000387,2.5772028910593088,0.5759907023981574,1542.5
1178,2.0,1.1,0.6,0.4,5.0,7.0,14.0,0.14149830932375593,3133.754514089582,4024.407567737225,11590.377546696462,0.369084223580862,0.38,0.5641248014621092,2.5960793827073294,0.5758308477984727,1516.5
1179,2.0,1.1,0.6,0.4,5.0,8.0,14.0,0.1459825331062742,3142.817554612242,4006.8984679297228,11664.436888011705,0.3684615491802279,0.385,0.5570343811343562,2.5825450568225916,0.5785772213444385,1516.0
1180,2.0,1.1,0.6,0.4,6.0,6.0,14.0,0.16264668305412705,2941.6735914512046,4143.252786440645,11576.968373620544,0.3509973404255319,0.385,0.5810505319148935,2.6280748784219856,0.5777881775371982,1457.0
1181,2.0,1.1,0.6,0.4,6.0,7.0,14.0,0.16364847870844781,2962.0105749437007,4119.368826716142,11606.385343154801,0.3491572630472189,0.385,0.5740111892887003,2.6330001909909417,0.5822572792067919,1436.5
1182,2.0,1.1,0.6,0.4,6.0,8.0,14.0,0.17081246558401228,2854.6090594511825,4069.7835371397596,11747.42490734842,0.3473842123056119,0.38,0.5840305949966194,2.6311720728902306,0.579739587270546,1435.5
1183,2.0,1.1,0.6,0.4,7.0,6.0,14.0,0.17016826957988446,2780.9831285530636,4230.382286578874,11502.220596394825,0.3487344667788305,0.385,0.5883814457333452,2.6320859015438796,0.5777726524274636,1426.5
1184,2.0,1.1,0.6,0.4,7.0,7.0,14.0,0.17776957640428573,2760.8422008544203,4111.936066871608,11411.024408020407,0.34889421222061867,0.385,0.5826924411638024,2.6328460656774713,0.579638346548691,1400.5
1185,2.0,1.1,0.6,0.4,7.0,8.0,14.0,0.17948781241103917,2832.8504706176172,4063.0437235356294,11677.737495367412,0.3422443866967099,0.385,0.5891012213036314,2.6270996349988622,0.5759775870923494,1404.0
1186,2.0,1.1,1.0,0.4,3.0,6.0,14.0,0.12446803008408315,4241.842308453812,4161.314807304639,11702.457430987208,0.3746728227001368,0.375,0.5500733749975024,2.5326663111648777,0.5894582427791476,1950.5
1187,2.0,1.1,1.0,0.4,3.0,7.0,14.0,0.13214947522717757,4237.0445854715545,4087.7617053895865,11673.472290736605,0.3742002755684236,0.38,0.5499691321474385,2.5405914072676348,0.5850666273810088,1930.0
1188,2.0,1.1,1.0,0.4,3.0,8.0,14.0,0.12621807548076747,4208.27032664381,4114.210807734866,11579.338679641372,0.37852722584230153,0.38,0.5485405967414945,2.5471101199650636,0.5887577526061889,1920.0
1189,2.0,1.1,1.0,0.4,4.0,6.0,14.0,0.12260207965836657,3487.05647788071,4152.128774145707,11451.287949286407,0.35568292220060105,0.385,0.5641653141631898,2.5829257671689003,0.5795617903123645,1681.0
1190,2.0,1.1,1.0,0.4,4.0,7.0,14.0,0.12014661522991715,3559.4214642453962,4114.823986789456,11513.136923580476,0.34859917181570554,0.38,0.570108116184274,2.602166242627518,0.5816536954984947,1659.0
1191,2.0,1.1,1.0,0.4,4.0,8.0,14.0,0.13227866742417857,3479.6509366769415,4009.427048899337,11597.463901156869,0.3530937905155155,0.385,0.5700236419949203,2.5936239299153296,0.5812970399030244,1664.0
1192,2.0,1.1,1.0,0.4,5.0,6.0,14.0,0.15021302075064102,3135.2529306246197,4144.879180708193,11458.689866655659,0.34344367109645824,0.38,0.5805176513285983,2.6240808624851497,0.5782438052679245,1536.5
1193,2.0,1.1,1.0,0.4,5.0,7.0,14.0,0.15792009031645746,3109.557144542281,4079.7255442956503,11538.431943141026,0.33926423871114136,0.38,0.5852535738597685,2.6136930154655937,0.579478452911639,1514.5
1194,2.0,1.1,1.0,0.4,5.0,8.0,14.0,0.16632419410122973,3128.2995439101664,3999.8425730776153,11377.721360221965,0.33656674279646376,0.385,0.5840179322709463,2.6335550813478665,0.5787746468210169,1502.0
1195,2.0,1.1,1.0,0.4,6.0,6.0,14.0,0.17140926411970242,2906.005463286112,4146.867427491251,11545.867160416816,0.33999242700147025,0.385,0.5838075395169229,2.6449000416315864,0.5801856572415871,1465.0
1196,2.0,1.1,1.0,0.4,6.0,7.0,14.0,0.17058979229480503,2837.8804852168523,4079.8024566274776,11536.191510042408,0.3423893271263758,0.375,0.5938487562198593,2.6383568834084548,0.5825478951731214,1445.0
1197,2.0,1.1,1.0,0.4,6.0,8.0,14.0,0.17605534970346248,2921.1433169064185,3989.969693396043,11446.490286095193,0.3382129371394066,0.38,0.5891622619672023,2.6416211549306103,0.5743666132547924,1438.5
1198,2.0,1.1,1.0,0.4,7.0,6.0,14.0,0.18017028949490918,2777.470082877251,4157.722836259741,11525.353775698364,0.3324973476119205,0.38,0.5953420295432212,2.640812597633749,0.5758671139578555,1430.0
1199,2.0,1.1,1.0,0.4,7.0,7.0,14.0,0.1845682787165788,2755.2615840540225,4119.956891383747,11510.959080458528,0.3310199850402127,0.38,0.6002807112431867,2.6681825696539745,0.5807584389684399,1406.0
1200,2.0,1.1,1.0,0.4,7.0,8.0,14.0,0.18958900656229316,2848.724917752421,4018.1248945600446,11585.40033304204,0.32751389859694763,0.385,0.6035177375877004,2.655822933354375,0.5807439490030872,1395.0
1201,2.0,1.1,1.4,0.4,3.0,6.0,14.0,0.16488415896675973,4172.549567345299,4141.825431703173,11683.156113723724,0.31340223075439244,0.385,0.603100516070046,2.67908892616939,0.5859348860119667,1945.5
1202,2.0,1.1,1.4,0.4,3.0,7.0,14.0,0.17103029251082721,4268.037584733143,4119.673352879351,11743.294102998701,0.3095232137499983,0.38,0.6062393469396541,2.6740717537787893,0.5861502098082043,1928.0
1203,2.0,1.1,1.4,0.4,3.0,8.0,14.0,0.17521870704693848,4233.856348138332,4061.3114790564496,11669.290100860497,0.31022418073216473,0.385,0.6023025139028912,2.675578263075586,0.5856885309629485,1921.0
1204,2.0,1.1,1.4,0.4,4.0,6.0,14.0,0.14959112921201792,3515.3262397306016,4147.400364175291,11519.175587123282,0.3011998133117807,0.38,0.6222352499231618,2.701835753277476,0.5848154549201566,1677.0
1205,2.0,1.1,1.4,0.4,4.0,7.0,14.0,0.15450660632984511,3524.8556188574403,4012.2701273032,11638.766675388611,0.30400997914273203,0.38,0.6185292748475044,2.704310214676349,0.581476039437189,1657.5
1206,2.0,1.1,1.4,0.4,4.0,8.0,14.0,0.1542762642188352,3515.0489496774926,4018.6097056613203,11714.888847795795,0.30493813058074626,0.38,0.6238469486604725,2.711349981000099,0.5853278741287783,1642.5
1207,2.0,1.1,1.4,0.4,5.0,6.0,14.0,0.17719607032634635,3137.496737049091,4162.592819545545,11648.204863375642,0.2962655188168161,0.38,0.6283099279046926,2.7184637425837255,0.5787308055128477,1539.5
1208,2.0,1.1,1.4,0.4,5.0,7.0,14.0,0.18214070908394617,3105.5217928022103,4099.054415439362,11551.023057408896,0.29729318859931597,0.38,0.628501320337705,2.728404758993557,0.5768381467551373,1520.0
1209,2.0,1.1,1.4,0.4,5.0,8.0,14.0,0.1834152998120396,3151.2927941903,4029.984068061569,11586.248010323006,0.29617529499054596,0.38,0.6306025155861206,2.728568972207463,0.5765363977292581,1502.5
1210,2.0,1.1,1.4,0.4,6.0,6.0,14.0,0.19534257503947003,2908.8488039106146,4202.991586111038,11778.7891298795,0.29441690844616375,0.385,0.6386312562787699,2.7368555449490874,0.5803049496917448,1461.5
1211,2.0,1.1,1.4,0.4,6.0,7.0,14.0,0.19882368226400268,2893.986574615943,4168.21130816508,11543.535381268168,0.2870155417946833,0.38,0.6291787592427984,2.7421310916111024,0.5738175760805289,1443.0
1212,2.0,1.1,1.4,0.4,6.0,8.0,14.0,0.20026303419698827,2953.8157610209128,4030.5708269159027,11658.446159001232,0.29019233592717664,0.38,0.6402412763666618,2.7273471546776724,0.5760950545367503,1430.0
1213,2.0,1.1,1.4,0.4,7.0,6.0,14.0,0.20746280597438702,2805.149801226228,4157.958566598817,11670.789804867341,0.28985227583677176,0.385,0.6367220869299128,2.7314833263074068,0.5751900982285554,1428.5
1214,2.0,1.1,1.4,0.4,7.0,7.0,14.0,0.2121382976720047,2806.0728340874302,4132.075195085228,11830.187451272774,0.2842197151192164,0.385,0.6368208005345589,2.7407490896891837,0.5756760874690694,1402.0
1215,2.0,1.1,1.4,0.4,7.0,8.0,14.0,0.2101749575449172,2818.108760313112,4053.013933815878,11721.738554184676,0.28689822057474895,0.38,0.6465517374249582,2.745446984483446,0.5809392200180524,1396.0
1216,2.0,1.1,1.8,0.4,3.0,6.0,14.0,0.17912420453754638,4236.4901123544,4180.873841340891,11710.39085464161,0.28684938306623176,0.38,0.6337729872831277,2.7574942190644016,0.5854886123117669,1951.5
